SEASON_ID,GAME_DATE,GAME_ID,AWAY_NAME,HOME_NAME,AWAY_ID,HOME_ID
22021,2021-11-05,0022100130,New Orleans Pelicans,Golden State Warriors,1610612740,1610612744
22021,2021-11-05,0022100131,Indiana Pacers,Portland Trail Blazers,1610612754,1610612757
22021,2021-11-06,0022100136,Boston Celtics,Dallas Mavericks,1610612738,1610612742
22021,2021-11-06,0022100135,Philadelphia 76ers,Chicago Bulls,1610612755,1610612741
22021,2021-11-06,0022100133,Houston Rockets,Denver Nuggets,1610612745,1610612743
22021,2021-11-06,0022100137,Atlanta Hawks,Phoenix Suns,1610612737,1610612756
22021,2021-11-06,0022100134,Utah Jazz,Miami Heat,1610612762,1610612748
22021,2021-11-06,0022100138,Los Angeles Lakers,Portland Trail Blazers,1610612747,1610612757
22021,2021-11-07,0022100139,Brooklyn Nets,Toronto Raptors,1610612751,1610612761
22021,2021-11-07,0022100143,Indiana Pacers,Sacramento Kings,1610612754,1610612758
22021,2021-11-07,0022100142,Milwaukee Bucks,Washington Wizards,1610612749,1610612764
22021,2021-11-07,0022100145,Houston Rockets,Golden State Warriors,1610612745,1610612744
22021,2021-11-07,0022100144,San Antonio Spurs,Oklahoma City Thunder,1610612759,1610612760
22021,2021-11-07,0022100141,Utah Jazz,Orlando Magic,1610612762,1610612753
22021,2021-11-07,0022100140,Cleveland Cavaliers,New York Knicks,1610612739,1610612752
22021,2021-11-07,0022100146,Charlotte Hornets,Los Angeles Clippers,1610612766,1610612746
22021,2021-11-08,0022100147,New York Knicks,Philadelphia 76ers,1610612752,1610612755
22021,2021-11-08,0022100151,Miami Heat,Denver Nuggets,1610612748,1610612743
22021,2021-11-08,0022100153,Phoenix Suns,Sacramento Kings,1610612756,1610612758
22021,2021-11-08,0022100148,Brooklyn Nets,Chicago Bulls,1610612751,1610612741
22021,2021-11-08,0022100149,Minnesota Timberwolves,Memphis Grizzlies,1610612750,1610612763
22021,2021-11-08,0022100154,Charlotte Hornets,Los Angeles Lakers,1610612766,1610612747
22021,2021-11-08,0022100150,New Orleans Pelicans,Dallas Mavericks,1610612740,1610612742
22021,2021-11-08,0022100152,Atlanta Hawks,Golden State Warriors,1610612737,1610612744
22021,2021-11-09,0022100157,Portland Trail Blazers,Los Angeles Clippers,1610612757,1610612746
22021,2021-11-09,0022100155,Milwaukee Bucks,Philadelphia 76ers,1610612749,1610612755
22021,2021-11-09,0022100156,Atlanta Hawks,Utah Jazz,1610612737,1610612762
22021,2021-11-10,0022100162,Detroit Pistons,Houston Rockets,1610612765,1610612745
22021,2021-11-10,0022100160,Toronto Raptors,Boston Celtics,1610612761,1610612738
22021,2021-11-10,0022100168,Portland Trail Blazers,Phoenix Suns,1610612757,1610612756
22021,2021-11-10,0022100166,Sacramento Kings,San Antonio Spurs,1610612758,1610612759
22021,2021-11-10,0022100158,Washington Wizards,Cleveland Cavaliers,1610612764,1610612739
22021,2021-11-10,0022100170,Miami Heat,Los Angeles Lakers,1610612748,1610612747
22021,2021-11-10,0022100169,Minnesota Timberwolves,Golden State Warriors,1610612750,1610612744
22021,2021-11-10,0022100161,Milwaukee Bucks,New York Knicks,1610612749,1610612752
22021,2021-11-10,0022100163,Dallas Mavericks,Chicago Bulls,1610612742,1610612741
22021,2021-11-10,0022100165,Oklahoma City Thunder,New Orleans Pelicans,1610612760,1610612740
22021,2021-11-10,0022100159,Brooklyn Nets,Orlando Magic,1610612751,1610612753
22021,2021-11-10,0022100164,Charlotte Hornets,Memphis Grizzlies,1610612766,1610612763
22021,2021-11-10,0022100167,Indiana Pacers,Denver Nuggets,1610612754,1610612743
22021,2021-11-11,0022100172,Indiana Pacers,Utah Jazz,1610612754,1610612762
22021,2021-11-11,0022100173,Miami Heat,Los Angeles Clippers,1610612748,1610612746
22021,2021-11-11,0022100171,Toronto Raptors,Philadelphia 76ers,1610612761,1610612755
22021,2021-11-12,0022100175,Milwaukee Bucks,Boston Celtics,1610612749,1610612738
22021,2021-11-12,0022100178,Phoenix Suns,Memphis Grizzlies,1610612756,1610612763
22021,2021-11-12,0022100177,Portland Trail Blazers,Houston Rockets,1610612757,1610612745
22021,2021-11-12,0022100180,Sacramento Kings,Oklahoma City Thunder,1610612758,1610612760
22021,2021-11-12,0022100176,Detroit Pistons,Cleveland Cavaliers,1610612765,1610612739
22021,2021-11-12,0022100181,Dallas Mavericks,San Antonio Spurs,1610612742,1610612759
22021,2021-11-12,0022100182,Atlanta Hawks,Denver Nuggets,1610612737,1610612743
22021,2021-11-12,0022100174,New York Knicks,Charlotte Hornets,1610612752,1610612766
22021,2021-11-12,0022100183,Chicago Bulls,Golden State Warriors,1610612741,1610612744
22021,2021-11-12,0022100179,Brooklyn Nets,New Orleans Pelicans,1610612751,1610612740
22021,2021-11-12,0022100184,Minnesota Timberwolves,Los Angeles Lakers,1610612750,1610612747
22021,2021-11-13,0022100191,Minnesota Timberwolves,Los Angeles Clippers,1610612750,1610612746
22021,2021-11-13,0022100185,Miami Heat,Utah Jazz,1610612748,1610612762
22021,2021-11-13,0022100186,Philadelphia 76ers,Indiana Pacers,1610612755,1610612754
22021,2021-11-13,0022100187,Washington Wizards,Orlando Magic,1610612764,1610612753
22021,2021-11-13,0022100189,Detroit Pistons,Toronto Raptors,1610612765,1610612761
22021,2021-11-13,0022100190,Boston Celtics,Cleveland Cavaliers,1610612738,1610612739
22021,2021-11-13,0022100188,Memphis Grizzlies,New Orleans Pelicans,1610612763,1610612740
22021,2021-11-14,0022100193,Milwaukee Bucks,Atlanta Hawks,1610612749,1610612737
22021,2021-11-14,0022100195,Phoenix Suns,Houston Rockets,1610612756,1610612745
22021,2021-11-14,0022100197,Portland Trail Blazers,Denver Nuggets,1610612757,1610612743
22021,2021-11-14,0022100194,Golden State Warriors,Charlotte Hornets,1610612744,1610612766
22021,2021-11-14,0022100192,San Antonio Spurs,Los Angeles Lakers,1610612759,1610612747
22021,2021-11-14,0022100196,Brooklyn Nets,Oklahoma City Thunder,1610612751,1610612760
22021,2021-11-14,0022100198,Chicago Bulls,Los Angeles Clippers,1610612741,1610612746
22021,2021-11-15,0022100207,Miami Heat,Oklahoma City Thunder,1610612748,1610612760
22021,2021-11-15,0022100205,Houston Rockets,Memphis Grizzlies,1610612745,1610612763
22021,2021-11-15,0022100203,Indiana Pacers,New York Knicks,1610612754,1610612752
22021,2021-11-15,0022100204,Denver Nuggets,Dallas Mavericks,1610612743,1610612742
22021,2021-11-15,0022100200,Sacramento Kings,Detroit Pistons,1610612758,1610612765
22021,2021-11-15,0022100201,New Orleans Pelicans,Washington Wizards,1610612740,1610612764
22021,2021-11-15,0022100202,Orlando Magic,Atlanta Hawks,1610612753,1610612737
22021,2021-11-15,0022100209,Chicago Bulls,Los Angeles Lakers,1610612741,1610612747
22021,2021-11-15,0022100199,Boston Celtics,Cleveland Cavaliers,1610612738,1610612739
22021,2021-11-15,0022100206,Phoenix Suns,Minnesota Timberwolves,1610612756,1610612750
22021,2021-11-15,0022100208,Toronto Raptors,Portland Trail Blazers,1610612761,1610612757
22021,2021-11-16,0022100210,Golden State Warriors,Brooklyn Nets,1610612744,1610612751
22021,2021-11-16,0022100211,Philadelphia 76ers,Utah Jazz,1610612755,1610612762
22021,2021-11-16,0022100212,San Antonio Spurs,Los Angeles Clippers,1610612759,1610612746
22021,2021-11-17,0022100214,Indiana Pacers,Detroit Pistons,1610612754,1610612765
22021,2021-11-17,0022100217,New Orleans Pelicans,Miami Heat,1610612740,1610612748
22021,2021-11-17,0022100221,Houston Rockets,Oklahoma City Thunder,1610612745,1610612760
22021,2021-11-17,0022100223,Chicago Bulls,Portland Trail Blazers,1610612741,1610612757
22021,2021-11-17,0022100222,Dallas Mavericks,Phoenix Suns,1610612742,1610612756
22021,2021-11-17,0022100219,Los Angeles Lakers,Milwaukee Bucks,1610612747,1610612749
22021,2021-11-17,0022100218,Orlando Magic,New York Knicks,1610612753,1610612752
22021,2021-11-17,0022100220,Sacramento Kings,Minnesota Timberwolves,1610612758,1610612750
22021,2021-11-17,0022100215,Boston Celtics,Atlanta Hawks,1610612738,1610612737
22021,2021-11-17,0022100216,Cleveland Cavaliers,Brooklyn Nets,1610612739,1610612751
22021,2021-11-17,0022100213,Washington Wizards,Charlotte Hornets,1610612764,1610612766
22021,2021-11-18,0022100229,Toronto Raptors,Utah Jazz,1610612761,1610612762
22021,2021-11-18,0022100227,San Antonio Spurs,Minnesota Timberwolves,1610612759,1610612750
22021,2021-11-18,0022100228,Philadelphia 76ers,Denver Nuggets,1610612755,1610612743
22021,2021-11-18,0022100224,Golden State Warriors,Cleveland Cavaliers,1610612744,1610612739
22021,2021-11-18,0022100225,Washington Wizards,Miami Heat,1610612764,1610612748
22021,2021-11-18,0022100226,Los Angeles Clippers,Memphis Grizzlies,1610612746,1610612763
22021,2021-11-19,0022100232,Los Angeles Lakers,Boston Celtics,1610612747,1610612738
22021,2021-11-19,0022100231,Golden State Warriors,Detroit Pistons,1610612744,1610612765
22021,2021-11-19,0022100236,Chicago Bulls,Denver Nuggets,1610612741,1610612743
22021,2021-11-19,0022100234,Oklahoma City Thunder,Milwaukee Bucks,1610612760,1610612749
22021,2021-11-19,0022100238,Toronto Raptors,Sacramento Kings,1610612761,1610612758
22021,2021-11-19,0022100235,Los Angeles Clippers,New Orleans Pelicans,1610612746,1610612740
22021,2021-11-19,0022100230,Indiana Pacers,Charlotte Hornets,1610612754,1610612766
22021,2021-11-19,0022100233,Orlando Magic,Brooklyn Nets,1610612753,1610612751
22021,2021-11-19,0022100237,Dallas Mavericks,Phoenix Suns,1610612742,1610612756
22021,2021-11-20,0022100247,Utah Jazz,Sacramento Kings,1610612762,1610612758
22021,2021-11-20,0022100245,Memphis Grizzlies,Minnesota Timberwolves,1610612763,1610612750
22021,2021-11-20,0022100243,Oklahoma City Thunder,Boston Celtics,1610612760,1610612738
22021,2021-11-20,0022100241,Miami Heat,Washington Wizards,1610612748,1610612764
22021,2021-11-20,0022100246,Philadelphia 76ers,Portland Trail Blazers,1610612755,1610612757
22021,2021-11-20,0022100244,Orlando Magic,Milwaukee Bucks,1610612753,1610612749
22021,2021-11-20,0022100239,Houston Rockets,New York Knicks,1610612745,1610612752
22021,2021-11-20,0022100242,Charlotte Hornets,Atlanta Hawks,1610612766,1610612737
22021,2021-11-20,0022100240,New Orleans Pelicans,Indiana Pacers,1610612740,1610612754
22021,2021-11-21,0022100252,Toronto Raptors,Golden State Warriors,1610612761,1610612744
22021,2021-11-21,0022100249,Los Angeles Lakers,Detroit Pistons,1610612747,1610612765
22021,2021-11-21,0022100251,Denver Nuggets,Phoenix Suns,1610612743,1610612756
22021,2021-11-21,0022100250,New York Knicks,Chicago Bulls,1610612752,1610612741
22021,2021-11-21,0022100248,Dallas Mavericks,Los Angeles Clippers,1610612742,1610612746
22021,2021-11-22,0022100254,Charlotte Hornets,Washington Wizards,1610612766,1610612764
22021,2021-11-22,0022100253,Brooklyn Nets,Cleveland Cavaliers,1610612751,1610612739
22021,2021-11-22,0022100256,Houston Rockets,Boston Celtics,1610612745,1610612738
22021,2021-11-22,0022100259,Minnesota Timberwolves,New Orleans Pelicans,1610612750,1610612740
22021,2021-11-22,0022100258,Orlando Magic,Milwaukee Bucks,1610612753,1610612749
22021,2021-11-22,0022100257,Indiana Pacers,Chicago Bulls,1610612754,1610612741
22021,2021-11-22,0022100261,Memphis Grizzlies,Utah Jazz,1610612763,1610612762
22021,2021-11-22,0022100260,Phoenix Suns,San Antonio Spurs,1610612756,1610612759
22021,2021-11-22,0022100262,Philadelphia 76ers,Sacramento Kings,1610612755,1610612758
22021,2021-11-22,0022100255,Oklahoma City Thunder,Atlanta Hawks,1610612760,1610612737
22021,2021-11-23,0022100266,Dallas Mavericks,Los Angeles Clippers,1610612742,1610612746
22021,2021-11-23,0022100264,Los Angeles Lakers,New York Knicks,1610612747,1610612752
22021,2021-11-23,0022100265,Denver Nuggets,Portland Trail Blazers,1610612743,1610612757
22021,2021-11-23,0022100263,Miami Heat,Detroit Pistons,1610612748,1610612765
22021,2021-11-24,0022100270,Brooklyn Nets,Boston Celtics,1610612751,1610612738
22021,2021-11-24,0022100271,Chicago Bulls,Houston Rockets,1610612741,1610612745
22021,2021-11-24,0022100276,Utah Jazz,Oklahoma City Thunder,1610612762,1610612760
22021,2021-11-24,0022100277,Atlanta Hawks,San Antonio Spurs,1610612737,1610612759
22021,2021-11-24,0022100274,Miami Heat,Minnesota Timberwolves,1610612748,1610612750
22021,2021-11-24,0022100272,Toronto Raptors,Memphis Grizzlies,1610612761,1610612763
22021,2021-11-24,0022100275,Washington Wizards,New Orleans Pelicans,1610612764,1610612740
22021,2021-11-24,0022100273,Detroit Pistons,Milwaukee Bucks,1610612765,1610612749
22021,2021-11-24,0022100278,Philadelphia 76ers,Golden State Warriors,1610612755,1610612744
22021,2021-11-24,0022100279,Portland Trail Blazers,Sacramento Kings,1610612757,1610612758
22021,2021-11-24,0022100268,Los Angeles Lakers,Indiana Pacers,1610612747,1610612754
22021,2021-11-24,0022100267,Phoenix Suns,Cleveland Cavaliers,1610612756,1610612739
22021,2021-11-24,0022100269,Charlotte Hornets,Orlando Magic,1610612766,1610612753
22021,2021-11-26,0022100288,Milwaukee Bucks,Denver Nuggets,1610612749,1610612743
22021,2021-11-26,0022100291,Sacramento Kings,Los Angeles Lakers,1610612758,1610612747
22021,2021-11-26,0022100286,Washington Wizards,Oklahoma City Thunder,1610612764,1610612760
22021,2021-11-26,0022100283,Chicago Bulls,Orlando Magic,1610612741,1610612753
22021,2021-11-26,0022100290,Portland Trail Blazers,Golden State Warriors,1610612757,1610612744
22021,2021-11-26,0022100282,Phoenix Suns,New York Knicks,1610612756,1610612752
22021,2021-11-26,0022100280,Detroit Pistons,Los Angeles Clippers,1610612765,1610612746
22021,2021-11-26,0022100284,Toronto Raptors,Indiana Pacers,1610612761,1610612754
22021,2021-11-26,0022100285,Atlanta Hawks,Memphis Grizzlies,1610612737,1610612763
22021,2021-11-26,0022100287,Boston Celtics,San Antonio Spurs,1610612738,1610612759
22021,2021-11-26,0022100289,New Orleans Pelicans,Utah Jazz,1610612740,1610612762
22021,2021-11-26,0022100281,Minnesota Timberwolves,Charlotte Hornets,1610612750,1610612766
22021,2021-11-27,0022100292,Minnesota Timberwolves,Philadelphia 76ers,1610612750,1610612755
22021,2021-11-27,0022100295,Orlando Magic,Cleveland Cavaliers,1610612753,1610612739
22021,2021-11-27,0022100293,New York Knicks,Atlanta Hawks,1610612752,1610612737
22021,2021-11-27,0022100297,Charlotte Hornets,Houston Rockets,1610612766,1610612745
22021,2021-11-27,0022100294,Phoenix Suns,Brooklyn Nets,1610612756,1610612751
22021,2021-11-27,0022100296,Miami Heat,Chicago Bulls,1610612748,1610612741
22021,2021-11-27,0022100299,New Orleans Pelicans,Utah Jazz,1610612740,1610612762
22021,2021-11-27,0022100298,Washington Wizards,Dallas Mavericks,1610612764,1610612742
22021,2021-11-28,0022100304,Detroit Pistons,Los Angeles Lakers,1610612765,1610612747
22021,2021-11-28,0022100300,Golden State Warriors,Los Angeles Clippers,1610612744,1610612746
22021,2021-11-28,0022100303,Sacramento Kings,Memphis Grizzlies,1610612758,1610612763
22021,2021-11-28,0022100301,Milwaukee Bucks,Indiana Pacers,1610612749,1610612754
22021,2021-11-28,0022100302,Boston Celtics,Toronto Raptors,1610612738,1610612761
22021,2021-11-29,0022100305,Orlando Magic,Philadelphia 76ers,1610612753,1610612755
22021,2021-11-29,0022100312,Portland Trail Blazers,Utah Jazz,1610612757,1610612762
22021,2021-11-29,0022100307,Charlotte Hornets,Chicago Bulls,1610612766,1610612741
22021,2021-11-29,0022100310,Cleveland Cavaliers,Dallas Mavericks,1610612739,1610612742
22021,2021-11-29,0022100306,Denver Nuggets,Miami Heat,1610612743,1610612748
22021,2021-11-29,0022100309,Indiana Pacers,Minnesota Timberwolves,1610612754,1610612750
22021,2021-11-29,0022100308,Oklahoma City Thunder,Houston Rockets,1610612760,1610612745
22021,2021-11-29,0022100311,Washington Wizards,San Antonio Spurs,1610612764,1610612759
22021,2021-11-29,0022100313,New Orleans Pelicans,Los Angeles Clippers,1610612740,1610612746
22021,2021-11-30,0022100317,Detroit Pistons,Portland Trail Blazers,1610612765,1610612757
22021,2021-11-30,0022100318,Los Angeles Lakers,Sacramento Kings,1610612747,1610612758
22021,2021-11-30,0022100314,New York Knicks,Brooklyn Nets,1610612752,1610612751
22021,2021-11-30,0022100316,Golden State Warriors,Phoenix Suns,1610612744,1610612756
22021,2021-11-30,0022100315,Memphis Grizzlies,Toronto Raptors,1610612763,1610612761
22021,2021-12-01,0022100323,Cleveland Cavaliers,Miami Heat,1610612739,1610612748
22021,2021-12-01,0022100322,Philadelphia 76ers,Boston Celtics,1610612755,1610612738
22021,2021-12-01,0022100320,Denver Nuggets,Orlando Magic,1610612743,1610612753
22021,2021-12-01,0022100327,Sacramento Kings,Los Angeles Clippers,1610612758,1610612746
22021,2021-12-01,0022100326,Houston Rockets,Oklahoma City Thunder,1610612745,1610612760
22021,2021-12-01,0022100319,Atlanta Hawks,Indiana Pacers,1610612737,1610612754
22021,2021-12-01,0022100324,Charlotte Hornets,Milwaukee Bucks,1610612766,1610612749
22021,2021-12-01,0022100321,Minnesota Timberwolves,Washington Wizards,1610612750,1610612764
22021,2021-12-01,0022100325,Dallas Mavericks,New Orleans Pelicans,1610612742,1610612740
22021,2021-12-02,0022100330,Oklahoma City Thunder,Memphis Grizzlies,1610612760,1610612763
22021,2021-12-02,0022100328,Chicago Bulls,New York Knicks,1610612741,1610612752
22021,2021-12-02,0022100331,Detroit Pistons,Phoenix Suns,1610612765,1610612756
22021,2021-12-02,0022100332,San Antonio Spurs,Portland Trail Blazers,1610612759,1610612757
22021,2021-12-02,0022100329,Milwaukee Bucks,Toronto Raptors,1610612749,1610612761
22021,2021-12-03,0022100340,Phoenix Suns,Golden State Warriors,1610612756,1610612744
22021,2021-12-03,0022100335,Philadelphia 76ers,Atlanta Hawks,1610612755,1610612737
22021,2021-12-03,0022100336,Minnesota Timberwolves,Brooklyn Nets,1610612750,1610612751
22021,2021-12-03,0022100333,Miami Heat,Indiana Pacers,1610612748,1610612754
22021,2021-12-03,0022100334,Cleveland Cavaliers,Washington Wizards,1610612739,1610612764
22021,2021-12-03,0022100337,Orlando Magic,Houston Rockets,1610612753,1610612745
22021,2021-12-03,0022100341,Los Angeles Clippers,Los Angeles Lakers,1610612746,1610612747
22021,2021-12-03,0022100338,New Orleans Pelicans,Dallas Mavericks,1610612740,1610612742
22021,2021-12-03,0022100339,Boston Celtics,Utah Jazz,1610612738,1610612762
22021,2021-12-04,0022100348,Los Angeles Clippers,Sacramento Kings,1610612746,1610612758
22021,2021-12-04,0022100346,San Antonio Spurs,Golden State Warriors,1610612759,1610612744
22021,2021-12-04,0022100342,Denver Nuggets,New York Knicks,1610612743,1610612752
22021,2021-12-04,0022100344,Miami Heat,Milwaukee Bucks,1610612748,1610612749
22021,2021-12-04,0022100347,Boston Celtics,Portland Trail Blazers,1610612738,1610612757
22021,2021-12-04,0022100343,Chicago Bulls,Brooklyn Nets,1610612741,1610612751
22021,2021-12-04,0022100345,Memphis Grizzlies,Dallas Mavericks,1610612763,1610612742
22021,2021-12-05,0022100352,New Orleans Pelicans,Houston Rockets,1610612740,1610612745
22021,2021-12-05,0022100349,Utah Jazz,Cleveland Cavaliers,1610612762,1610612739
22021,2021-12-05,0022100350,Charlotte Hornets,Atlanta Hawks,1610612766,1610612737
22021,2021-12-05,0022100351,Washington Wizards,Toronto Raptors,1610612764,1610612761
22021,2021-12-06,0022100356,Memphis Grizzlies,Miami Heat,1610612763,1610612748
22021,2021-12-06,0022100361,Orlando Magic,Golden State Warriors,1610612753,1610612744
22021,2021-12-06,0022100355,Washington Wizards,Indiana Pacers,1610612764,1610612754
22021,2021-12-06,0022100357,Denver Nuggets,Chicago Bulls,1610612743,1610612741
22021,2021-12-06,0022100359,Atlanta Hawks,Minnesota Timberwolves,1610612737,1610612750
22021,2021-12-06,0022100354,Oklahoma City Thunder,Detroit Pistons,1610612760,1610612765
22021,2021-12-06,0022100358,Cleveland Cavaliers,Milwaukee Bucks,1610612739,1610612749
22021,2021-12-06,0022100362,Los Angeles Clippers,Portland Trail Blazers,1610612746,1610612757
22021,2021-12-06,0022100353,Philadelphia 76ers,Charlotte Hornets,1610612755,1610612766
22021,2021-12-06,0022100360,San Antonio Spurs,Phoenix Suns,1610612759,1610612756
22021,2021-12-07,0022100364,New York Knicks,San Antonio Spurs,1610612752,1610612759
22021,2021-12-07,0022100365,Boston Celtics,Los Angeles Lakers,1610612738,1610612747
22021,2021-12-07,0022100363,Brooklyn Nets,Dallas Mavericks,1610612751,1610612742
22021,2021-12-08,0022100376,Portland Trail Blazers,Golden State Warriors,1610612757,1610612744
22021,2021-12-08,0022100375,Denver Nuggets,New Orleans Pelicans,1610612743,1610612740
22021,2021-12-08,0022100378,Boston Celtics,Los Angeles Clippers,1610612738,1610612746
22021,2021-12-08,0022100372,Brooklyn Nets,Houston Rockets,1610612751,1610612745
22021,2021-12-08,0022100373,Dallas Mavericks,Memphis Grizzlies,1610612742,1610612763
22021,2021-12-08,0022100370,Milwaukee Bucks,Miami Heat,1610612749,1610612748
22021,2021-12-08,0022100369,New York Knicks,Indiana Pacers,1610612752,1610612754
22021,2021-12-08,0022100374,Utah Jazz,Minnesota Timberwolves,1610612762,1610612750
22021,2021-12-08,0022100368,Washington Wizards,Detroit Pistons,1610612764,1610612765
22021,2021-12-08,0022100377,Orlando Magic,Sacramento Kings,1610612753,1610612758
22021,2021-12-08,0022100367,Chicago Bulls,Cleveland Cavaliers,1610612741,1610612739
22021,2021-12-08,0022100366,Philadelphia 76ers,Charlotte Hornets,1610612755,1610612766
22021,2021-12-08,0022100371,Oklahoma City Thunder,Toronto Raptors,1610612760,1610612761
22021,2021-12-09,0022100381,Denver Nuggets,San Antonio Spurs,1610612743,1610612759
22021,2021-12-09,0022100380,Los Angeles Lakers,Memphis Grizzlies,1610612747,1610612763
22021,2021-12-09,0022100379,Utah Jazz,Philadelphia 76ers,1610612762,1610612755
22021,2021-12-10,0022100386,Milwaukee Bucks,Houston Rockets,1610612749,1610612745
22021,2021-12-10,0022100382,Sacramento Kings,Charlotte Hornets,1610612758,1610612766
22021,2021-12-10,0022100387,Cleveland Cavaliers,Minnesota Timberwolves,1610612739,1610612750
22021,2021-12-10,0022100383,Dallas Mavericks,Indiana Pacers,1610612742,1610612754
22021,2021-12-10,0022100390,Boston Celtics,Phoenix Suns,1610612738,1610612756
22021,2021-12-10,0022100388,Detroit Pistons,New Orleans Pelicans,1610612765,1610612740
22021,2021-12-10,0022100385,New York Knicks,Toronto Raptors,1610612752,1610612761
22021,2021-12-10,0022100384,Brooklyn Nets,Atlanta Hawks,1610612751,1610612737
22021,2021-12-10,0022100389,Los Angeles Lakers,Oklahoma City Thunder,1610612747,1610612760
22021,2021-12-11,0022100394,Chicago Bulls,Miami Heat,1610612741,1610612748
22021,2021-12-11,0022100391,Orlando Magic,Los Angeles Clippers,1610612753,1610612746
22021,2021-12-11,0022100395,Houston Rockets,Memphis Grizzlies,1610612745,1610612763
22021,2021-12-11,0022100393,Sacramento Kings,Cleveland Cavaliers,1610612758,1610612739
22021,2021-12-11,0022100396,Golden State Warriors,Philadelphia 76ers,1610612744,1610612755
22021,2021-12-11,0022100397,Denver Nuggets,San Antonio Spurs,1610612743,1610612759
22021,2021-12-11,0022100392,Utah Jazz,Washington Wizards,1610612762,1610612764
22021,2021-12-12,0022100398,Milwaukee Bucks,New York Knicks,1610612749,1610612752
22021,2021-12-12,0022100402,Minnesota Timberwolves,Portland Trail Blazers,1610612750,1610612757
22021,2021-12-12,0022100400,Dallas Mavericks,Oklahoma City Thunder,1610612742,1610612760
22021,2021-12-12,0022100399,Brooklyn Nets,Detroit Pistons,1610612751,1610612765
22021,2021-12-12,0022100403,Orlando Magic,Los Angeles Lakers,1610612753,1610612747
22021,2021-12-12,0022100401,New Orleans Pelicans,San Antonio Spurs,1610612740,1610612759
22021,2021-12-13,0022100409,Philadelphia 76ers,Memphis Grizzlies,1610612755,1610612763
22021,2021-12-13,0022100406,Sacramento Kings,Toronto Raptors,1610612758,1610612761
22021,2021-12-13,0022100407,Houston Rockets,Atlanta Hawks,1610612745,1610612737
22021,2021-12-13,0022100404,Miami Heat,Cleveland Cavaliers,1610612748,1610612739
22021,2021-12-13,0022100412,Phoenix Suns,Los Angeles Clippers,1610612756,1610612746
22021,2021-12-13,0022100408,Milwaukee Bucks,Boston Celtics,1610612749,1610612738
22021,2021-12-13,0022100410,Charlotte Hornets,Dallas Mavericks,1610612766,1610612742
22021,2021-12-13,0022100411,Washington Wizards,Denver Nuggets,1610612764,1610612743
22021,2021-12-13,0022100405,Golden State Warriors,Indiana Pacers,1610612744,1610612754
22021,2021-12-14,0022100414,Golden State Warriors,New York Knicks,1610612744,1610612752
22021,2021-12-14,0022100416,Phoenix Suns,Portland Trail Blazers,1610612756,1610612757
22021,2021-12-14,0022100413,Toronto Raptors,Brooklyn Nets,1610612761,1610612751
22021,2021-12-15,0022100418,Atlanta Hawks,Orlando Magic,1610612737,1610612753
22021,2021-12-15,0022100427,Washington Wizards,Sacramento Kings,1610612764,1610612758
22021,2021-12-15,0022100421,Indiana Pacers,Milwaukee Bucks,1610612754,1610612749
22021,2021-12-15,0022100425,Los Angeles Clippers,Utah Jazz,1610612746,1610612762
22021,2021-12-15,0022100424,Minnesota Timberwolves,Denver Nuggets,1610612750,1610612743
22021,2021-12-15,0022100423,Charlotte Hornets,San Antonio Spurs,1610612766,1610612759
22021,2021-12-15,0022100426,Memphis Grizzlies,Portland Trail Blazers,1610612763,1610612757
22021,2021-12-15,0022100419,Miami Heat,Philadelphia 76ers,1610612748,1610612755
22021,2021-12-15,0022100422,New Orleans Pelicans,Oklahoma City Thunder,1610612740,1610612760
22021,2021-12-15,0022100420,Los Angeles Lakers,Dallas Mavericks,1610612747,1610612742
22021,2021-12-15,0022100417,Houston Rockets,Cleveland Cavaliers,1610612745,1610612739
22021,2021-12-16,0022100429,Philadelphia 76ers,Brooklyn Nets,1610612755,1610612751
22021,2021-12-16,0022100431,New York Knicks,Houston Rockets,1610612752,1610612745
22021,2021-12-16,0022100428,Detroit Pistons,Indiana Pacers,1610612765,1610612754
22021,2021-12-16,0022100432,Washington Wizards,Phoenix Suns,1610612764,1610612756
22021,2021-12-17,0022100435,Golden State Warriors,Boston Celtics,1610612744,1610612738
22021,2021-12-17,0022100434,Denver Nuggets,Atlanta Hawks,1610612743,1610612737
22021,2021-12-17,0022100440,Memphis Grizzlies,Sacramento Kings,1610612763,1610612758
22021,2021-12-17,0022100436,Los Angeles Lakers,Minnesota Timberwolves,1610612747,1610612750
22021,2021-12-17,0022100433,Miami Heat,Orlando Magic,1610612748,1610612753
22021,2021-12-17,0022100437,San Antonio Spurs,Utah Jazz,1610612759,1610612762
22021,2021-12-17,0022100438,Milwaukee Bucks,New Orleans Pelicans,1610612749,1610612740
22021,2021-12-17,0022100439,Charlotte Hornets,Portland Trail Blazers,1610612766,1610612757
22021,2021-12-18,0022100442,Orlando Magic,Brooklyn Nets,1610612753,1610612751
22021,2021-12-18,0022100443,Golden State Warriors,Toronto Raptors,1610612744,1610612761
22021,2021-12-18,0022100446,Cleveland Cavaliers,Milwaukee Bucks,1610612739,1610612749
22021,2021-12-18,0022100447,Washington Wizards,Utah Jazz,1610612764,1610612762
22021,2021-12-18,0022100441,Houston Rockets,Detroit Pistons,1610612745,1610612765
22021,2021-12-18,0022100444,Los Angeles Clippers,Oklahoma City Thunder,1610612746,1610612760
22021,2021-12-18,0022100445,New York Knicks,Boston Celtics,1610612752,1610612738
