date,game_id,home_team,away_team,runline,runs_total,prediction,outcome
2025-04-22,778216,Minnesota Twins,Chicago White Sox,8.5,6.0,0,0
2025-04-22,778220,Chicago Cubs,Los Angeles Dodgers,9.0,21.0,1,1
2025-04-22,778223,New York Mets,Philadelphia Phillies,8.0,6.0,1,0
2025-04-22,778217,Houston Astros,Toronto Blue Jays,8.0,6.0,1,0
2025-04-22,778211,Los Angeles Angels,Pittsburgh Pirates,8.5,9.0,0,1
2025-04-22,778210,San Francisco Giants,Milwaukee Brewers,8.0,12.0,0,1
2025-04-25,778182,Chicago Cubs,Philadelphia Phillies,8.0,4.0,1,0
2025-04-25,778183,Washington Nationals,New York Mets,9.0,9.0,0,
2025-04-25,778185,New York Yankees,Toronto Blue Jays,9.0,6.0,1,0
2025-04-25,778187,Kansas City Royals,Houston Astros,8.0,2.0,0,0
2025-04-25,778186,Minnesota Twins,Los Angeles Angels,8.0,15.0,1,1
2025-04-25,778184,St. Louis Cardinals,Milwaukee Brewers,8.0,5.0,0,0
2025-04-25,778181,Colorado Rockies,Cincinnati Reds,9.5,15.0,1,1
2025-04-25,778175,Seattle Mariners,Miami Marlins,7.5,12.0,0,1
2025-06-21,777420,Tampa Bay Rays,Detroit Tigers,8.0,11.0,0,1
2025-06-21,777422,New York Yankees,Baltimore Orioles,9.5,9.0,0,0
2025-06-21,777412,Minnesota Twins,Milwaukee Brewers,10.0,9.0,0,0
2025-06-21,777415,St. Louis Cardinals,Cincinnati Reds,9.0,11.0,0,1
2025-06-21,777419,Chicago Cubs,Seattle Mariners,12.5,17.0,1,1
2025-06-21,777418,Toronto Blue Jays,Chicago White Sox,8.0,8.0,1,
2025-06-21,777417,San Francisco Giants,Boston Red Sox,7.5,5.0,1,0
2025-06-21,777421,Pittsburgh Pirates,Texas Rangers,8.5,5.0,0,0
2025-06-21,777424,Miami Marlins,Atlanta Braves,8.5,7.0,0,0
2025-06-21,777423,Philadelphia Phillies,New York Mets,10.5,15.0,0,1
2025-06-21,777414,Los Angeles Angels,Houston Astros,8.0,10.0,0,1
2025-06-21,777413,San Diego Padres,Kansas City Royals,7.5,6.0,0,0
2025-06-21,777410,Colorado Rockies,Arizona Diamondbacks,12.5,8.0,0,0
2025-06-21,777411,Athletics,Cleveland Guardians,9.5,6.0,0,0
2025-06-21,777416,Los Angeles Dodgers,Washington Nationals,10.0,10.0,1,
2025-09-17,776283,St. Louis Cardinals,Cincinnati Reds,8.5,8.0,1,0
2025-09-17,776287,Pittsburgh Pirates,Chicago Cubs,7.5,12.0,0,1
2025-09-17,776279,Arizona Diamondbacks,San Francisco Giants,9.0,6.0,0,0
2025-09-17,776296,Detroit Tigers,Cleveland Guardians,8.0,4.0,0,0
2025-09-17,776286,Washington Nationals,Atlanta Braves,8.5,13.0,1,1
2025-09-17,776299,Boston Red Sox,Athletics,9.0,9.0,0,
2025-09-17,776285,Chicago White Sox,Baltimore Orioles,8.5,4.0,0,0
2025-09-17,776290,Tampa Bay Rays,Toronto Blue Jays,7.5,3.0,0,0
2025-09-17,776288,New York Mets,San Diego Padres,7.5,11.0,0,1
2025-09-17,776289,Kansas City Royals,Seattle Mariners,8.5,12.0,0,1
2025-09-17,776291,Milwaukee Brewers,Los Angeles Angels,7.5,11.0,0,1
2025-09-17,776284,Minnesota Twins,New York Yankees,9.0,15.0,1,1
2025-09-17,776292,Houston Astros,Texas Rangers,7.5,7.0,0,0
2025-09-17,776280,Los Angeles Dodgers,Philadelphia Phillies,7.5,5.0,1,0
2025-09-17,776277,Colorado Rockies,Miami Marlins,10.5,12.0,0,1
2025-06-26,777351,Detroit Tigers,Athletics,8.5,8.0,0,0
2025-06-26,777354,Cleveland Guardians,Toronto Blue Jays,7.5,6.0,1,0
2025-06-26,777356,Minnesota Twins,Seattle Mariners,8.5,11.0,1,1
2025-06-26,777350,Houston Astros,Philadelphia Phillies,7.0,3.0,0,0
2025-06-26,777353,Kansas City Royals,Tampa Bay Rays,10.0,4.0,0,0
2025-06-26,777348,St. Louis Cardinals,Chicago Cubs,9.0,3.0,1,0
2025-06-26,777352,New York Mets,Atlanta Braves,8.5,4.0,0,0
2025-06-26,777347,San Francisco Giants,Miami Marlins,7.5,17.0,0,1
2025-06-26,777344,Colorado Rockies,Los Angeles Dodgers,12.0,4.0,0,0
2025-05-19,777859,Pittsburgh Pirates,Cincinnati Reds,8.0,8.0,0,
2025-05-19,777863,Miami Marlins,Chicago Cubs,8.5,15.0,1,1
2025-05-19,777856,Boston Red Sox,New York Mets,9.0,4.0,0,0
2025-05-19,777858,Tampa Bay Rays,Houston Astros,9.0,7.0,0,0
2025-05-19,777857,Chicago White Sox,Seattle Mariners,8.0,6.0,1,0
2025-05-19,777862,St. Louis Cardinals,Detroit Tigers,8.0,15.0,1,1
2025-05-19,777860,Milwaukee Brewers,Baltimore Orioles,8.5,9.0,0,1
2025-05-19,777852,Colorado Rockies,Philadelphia Phillies,10.0,12.0,0,1
2025-05-19,777855,San Francisco Giants,Kansas City Royals,7.5,4.0,1,0
2025-05-19,777854,Los Angeles Dodgers,Arizona Diamondbacks,10.5,14.0,1,1
2025-05-19,777853,Athletics,Los Angeles Angels,9.5,7.0,1,0
2025-09-10,776379,Athletics,Boston Red Sox,10.5,9.0,0,0
2025-09-10,776387,Baltimore Orioles,Pittsburgh Pirates,7.0,3.0,1,0
2025-09-10,776375,Texas Rangers,Milwaukee Brewers,7.0,9.0,0,1
2025-09-10,776374,San Francisco Giants,Arizona Diamondbacks,8.5,8.0,0,0
2025-09-10,776376,Los Angeles Angels,Minnesota Twins,9.0,7.0,0,0
2025-09-10,776382,Cleveland Guardians,Kansas City Royals,8.0,7.0,1,0
2025-09-10,776384,Philadelphia Phillies,New York Mets,7.5,14.0,1,1
2025-09-10,776386,Miami Marlins,Washington Nationals,8.5,11.0,1,1
2025-09-10,776383,New York Yankees,Detroit Tigers,8.0,12.0,1,1
2025-09-10,776385,Toronto Blue Jays,Houston Astros,9.0,5.0,1,0
2025-09-10,776381,Atlanta Braves,Chicago Cubs,8.0,5.0,1,0
2025-09-10,776377,San Diego Padres,Cincinnati Reds,7.5,3.0,1,0
2025-09-10,776373,Seattle Mariners,St. Louis Cardinals,7.5,6.0,1,0
2025-09-10,776380,Los Angeles Dodgers,Colorado Rockies,8.5,9.0,1,1
2025-04-07,778415,Pittsburgh Pirates,St. Louis Cardinals,8.5,12.0,0,1
2025-04-07,778424,Detroit Tigers,New York Yankees,8.5,8.0,1,0
2025-04-07,778418,Washington Nationals,Los Angeles Dodgers,7.5,10.0,1,1
2025-04-07,778426,Boston Red Sox,Toronto Blue Jays,8.0,8.0,1,
2025-04-07,778416,New York Mets,Miami Marlins,7.0,2.0,0,0
2025-04-07,778411,Chicago Cubs,Texas Rangers,6.0,7.0,0,1
2025-04-07,778405,Seattle Mariners,Houston Astros,7.0,7.0,1,
2025-04-07,778413,Arizona Diamondbacks,Baltimore Orioles,8.5,6.0,0,0
2025-04-07,778412,Kansas City Royals,Minnesota Twins,8.0,6.0,1,0
2025-04-07,778414,Athletics,San Diego Padres,8.5,9.0,0,1
2025-04-07,778410,San Francisco Giants,Cincinnati Reds,6.5,2.0,1,0
2025-08-09,776819,Atlanta Braves,Miami Marlins,8.5,14.0,0,1
2025-08-09,778431,Atlanta Braves,Miami Marlins,8.5,8.0,0,0
2025-08-09,776815,New York Yankees,Houston Astros,8.5,9.0,0,1
2025-08-09,776802,San Francisco Giants,Washington Nationals,8.0,6.0,0,0
2025-08-09,776813,Detroit Tigers,Los Angeles Angels,8.5,11.0,1,1
2025-08-09,776812,Pittsburgh Pirates,Cincinnati Reds,8.0,3.0,1,0
2025-08-09,776811,Baltimore Orioles,Athletics,9.5,14.0,0,1
2025-08-09,776816,Minnesota Twins,Kansas City Royals,9.0,2.0,0,0
2025-08-09,776818,St. Louis Cardinals,Chicago Cubs,9.0,10.0,1,1
2025-08-09,776814,Chicago White Sox,Cleveland Guardians,8.5,4.0,1,0
2025-08-09,776817,Milwaukee Brewers,New York Mets,9.0,11.0,0,1
2025-08-09,776810,Texas Rangers,Philadelphia Phillies,7.0,5.0,0,0
2025-08-09,776809,Arizona Diamondbacks,Colorado Rockies,9.0,11.0,0,1
2025-08-09,776807,San Diego Padres,Boston Red Sox,7.5,9.0,1,1
2025-08-09,776808,Los Angeles Dodgers,Toronto Blue Jays,8.5,10.0,1,1
2025-08-09,776805,Seattle Mariners,Tampa Bay Rays,8.0,11.0,0,1
2025-06-04,777652,Miami Marlins,Colorado Rockies,8.0,5.0,1,0
2025-06-04,777650,Washington Nationals,Chicago Cubs,8.0,2.0,0,0
2025-06-04,777647,Cincinnati Reds,Milwaukee Brewers,9.0,10.0,0,1
2025-06-04,777649,Boston Red Sox,Los Angeles Angels,10.5,20.0,0,1
2025-06-04,777648,Pittsburgh Pirates,Houston Astros,9.0,3.0,1,0
2025-06-04,777653,New York Yankees,Cleveland Guardians,9.0,4.0,0,0
2025-06-04,777654,Atlanta Braves,Arizona Diamondbacks,7.5,3.0,0,0
2025-06-04,777651,Toronto Blue Jays,Philadelphia Phillies,9.0,3.0,1,0
2025-06-04,777646,Tampa Bay Rays,Texas Rangers,8.5,9.0,0,1
2025-06-04,777639,Chicago White Sox,Detroit Tigers,8.0,9.0,0,1
2025-06-04,777645,Seattle Mariners,Baltimore Orioles,8.5,5.0,1,0
2025-06-04,777641,San Francisco Giants,San Diego Padres,7.0,11.0,1,1
2025-06-04,777643,Athletics,Minnesota Twins,10.0,7.0,0,0
2025-06-04,777638,Los Angeles Dodgers,New York Mets,10.0,7.0,0,0
2025-06-03,777666,Miami Marlins,Colorado Rockies,8.5,5.0,0,0
2025-06-03,777663,Pittsburgh Pirates,Houston Astros,7.0,3.0,0,0
2025-06-03,777664,New York Yankees,Cleveland Guardians,8.0,5.0,0,0
2025-06-03,777659,Washington Nationals,Chicago Cubs,9.5,11.0,0,1
2025-06-03,777665,Toronto Blue Jays,Philadelphia Phillies,8.5,11.0,1,1
2025-06-03,777667,Boston Red Sox,Los Angeles Angels,9.5,7.0,1,0
2025-06-03,777668,Cincinnati Reds,Milwaukee Brewers,8.0,6.0,0,0
2025-06-03,777672,Atlanta Braves,Arizona Diamondbacks,9.0,11.0,0,1
2025-06-03,777662,Tampa Bay Rays,Texas Rangers,7.5,6.0,0,0
2025-06-03,777661,Chicago White Sox,Detroit Tigers,8.5,9.0,1,1
2025-06-03,777660,St. Louis Cardinals,Kansas City Royals,9.0,17.0,0,1
2025-06-03,777655,Seattle Mariners,Baltimore Orioles,7.5,6.0,0,0
2025-06-03,777658,Athletics,Minnesota Twins,10.0,13.0,1,1
2025-06-03,777656,San Francisco Giants,San Diego Padres,7.5,5.0,1,0
2025-06-03,777657,Los Angeles Dodgers,New York Mets,9.5,11.0,0,1
2025-04-15,778314,Pittsburgh Pirates,Washington Nationals,8.5,3.0,0,0
2025-04-15,778318,Miami Marlins,Arizona Diamondbacks,9.0,14.0,0,1
2025-04-15,778316,Cincinnati Reds,Seattle Mariners,8.5,12.0,0,1
2025-04-15,778317,Baltimore Orioles,Cleveland Guardians,9.0,9.0,1,
2025-04-15,778313,Philadelphia Phillies,San Francisco Giants,8.0,10.0,1,1
2025-04-15,778319,Tampa Bay Rays,Boston Red Sox,8.5,11.0,1,1
2025-04-15,778311,Toronto Blue Jays,Atlanta Braves,7.5,9.0,0,1
2025-04-15,778312,New York Yankees,Kansas City Royals,8.5,6.0,0,0
2025-04-15,778307,Minnesota Twins,New York Mets,8.0,9.0,0,1
2025-04-15,778310,Milwaukee Brewers,Detroit Tigers,8.0,5.0,0,0
2025-04-15,778309,Chicago White Sox,Athletics,7.5,15.0,0,1
2025-04-15,778308,St. Louis Cardinals,Houston Astros,7.5,2.0,0,0
2025-04-15,778306,Texas Rangers,Los Angeles Angels,9.0,4.0,0,0
2025-04-12,778347,St. Louis Cardinals,Philadelphia Phillies,8.0,5.0,1,0
2025-04-12,778348,Minnesota Twins,Detroit Tigers,8.5,4.0,0,0
2025-04-12,778355,New York Yankees,San Francisco Giants,8.0,12.0,1,1
2025-04-12,778346,Athletics,New York Mets,9.0,4.0,0,0
2025-04-12,778349,Chicago White Sox,Boston Red Sox,7.5,5.0,1,0
2025-04-12,778362,Baltimore Orioles,Toronto Blue Jays,8.0,9.0,0,1
2025-04-12,778353,Tampa Bay Rays,Atlanta Braves,8.5,9.0,1,1
2025-04-12,778354,Miami Marlins,Washington Nationals,7.5,13.0,0,1
2025-04-12,778359,Cleveland Guardians,Kansas City Royals,8.0,9.0,0,1
2025-04-12,778351,Houston Astros,Los Angeles Angels,9.0,5.0,0,0
2025-04-12,778357,Cincinnati Reds,Pittsburgh Pirates,8.0,7.0,1,0
2025-04-12,778350,Arizona Diamondbacks,Milwaukee Brewers,9.0,9.0,0,
2025-04-12,778352,San Diego Padres,Colorado Rockies,8.0,2.0,0,0
2025-04-12,778341,Seattle Mariners,Texas Rangers,7.0,10.0,1,1
2025-04-12,778345,Los Angeles Dodgers,Chicago Cubs,9.0,16.0,1,1
2025-05-29,777735,Philadelphia Phillies,Atlanta Braves,7.5,9.0,1,1
2025-05-29,777735,Philadelphia Phillies,Atlanta Braves,8.0,9.0,1,1
2025-05-29,777727,Toronto Blue Jays,Athletics,9.0,12.0,1,1
2025-05-29,777725,Houston Astros,Tampa Bay Rays,8.0,16.0,1,1
2025-05-29,777722,Seattle Mariners,Washington Nationals,7.5,12.0,1,1
2025-06-16,777483,Miami Marlins,Philadelphia Phillies,8.5,7.0,0,0
2025-06-16,777488,Washington Nationals,Colorado Rockies,8.5,10.0,0,1
2025-06-16,777487,New York Yankees,Los Angeles Angels,8.0,1.0,1,0
2025-06-16,777486,Seattle Mariners,Boston Red Sox,7.0,2.0,0,0
2025-06-16,777484,Tampa Bay Rays,Baltimore Orioles,8.5,8.0,0,0
2025-06-16,777485,Athletics,Houston Astros,9.5,4.0,0,0
2025-06-16,777490,Los Angeles Dodgers,San Diego Padres,9.0,9.0,1,
2025-06-11,777552,Pittsburgh Pirates,Miami Marlins,8.5,7.0,1,0
2025-06-11,777553,Philadelphia Phillies,Chicago Cubs,9.0,9.0,1,
2025-06-11,777549,Cleveland Guardians,Cincinnati Reds,8.5,13.0,1,1
2025-06-11,777554,Milwaukee Brewers,Atlanta Braves,7.5,8.0,1,1
2025-06-11,777545,St. Louis Cardinals,Toronto Blue Jays,8.5,7.0,0,0
2025-06-11,777542,Los Angeles Angels,Athletics,9.5,11.0,0,1
2025-06-11,777548,Arizona Diamondbacks,Seattle Mariners,9.0,7.0,0,0
2025-06-11,777562,Baltimore Orioles,Detroit Tigers,9.0,11.0,0,1
2025-06-11,777543,San Diego Padres,Los Angeles Dodgers,9.5,7.0,1,0
2025-06-11,777561,Boston Red Sox,Tampa Bay Rays,9.5,7.0,1,0
2025-06-11,777555,New York Mets,Washington Nationals,8.5,5.0,0,0
2025-06-11,777556,Minnesota Twins,Texas Rangers,8.5,8.0,0,0
2025-06-11,777550,Houston Astros,Chicago White Sox,8.0,12.0,0,1
2025-06-11,777551,Kansas City Royals,New York Yankees,8.5,9.0,0,1
2025-06-11,777547,Colorado Rockies,San Francisco Giants,10.5,17.0,0,1
2025-04-24,778195,Kansas City Royals,Colorado Rockies,8.0,8.0,0,
2025-04-24,778196,Boston Red Sox,Seattle Mariners,8.0,7.0,1,0
2025-04-24,778190,Kansas City Royals,Colorado Rockies,9.0,11.0,0,1
2025-04-24,778194,San Francisco Giants,Milwaukee Brewers,7.5,11.0,1,1
2025-04-24,778193,Washington Nationals,Baltimore Orioles,8.5,3.0,0,0
2025-04-24,778191,Los Angeles Angels,Pittsburgh Pirates,9.0,7.0,0,0
2025-04-23,778214,Atlanta Braves,St. Louis Cardinals,9.0,5.0,1,0
2025-04-23,778206,Cleveland Guardians,New York Yankees,8.5,6.0,0,0
2025-04-23,778209,Detroit Tigers,San Diego Padres,8.5,6.0,1,0
2025-04-23,778203,New York Mets,Philadelphia Phillies,7.5,7.0,1,0
2025-04-23,778208,Miami Marlins,Cincinnati Reds,8.5,7.0,1,0
2025-04-23,778204,Washington Nationals,Baltimore Orioles,9.5,7.0,0,0
2025-04-23,778207,Boston Red Sox,Seattle Mariners,10.0,13.0,1,1
2025-04-23,778205,Chicago Cubs,Los Angeles Dodgers,9.0,13.0,0,1
2025-04-23,778200,Houston Astros,Toronto Blue Jays,8.5,4.0,1,0
2025-04-23,778201,Minnesota Twins,Chicago White Sox,8.5,9.0,1,1
2025-04-23,778199,Arizona Diamondbacks,Tampa Bay Rays,9.0,10.0,0,1
2025-09-11,776372,Baltimore Orioles,Pittsburgh Pirates,8.0,5.0,0,0
2025-09-11,776364,Chicago White Sox,Tampa Bay Rays,7.5,6.0,0,0
2025-09-11,776369,Toronto Blue Jays,Houston Astros,8.5,6.0,0,0
2025-09-11,776367,Miami Marlins,Washington Nationals,7.5,5.0,0,0
2025-09-11,776370,Cleveland Guardians,Kansas City Royals,7.5,5.0,0,0
2025-09-11,776368,New York Yankees,Detroit Tigers,8.5,12.0,0,1
2025-09-11,776371,Philadelphia Phillies,New York Mets,8.5,10.0,0,1
2025-09-11,776365,San Diego Padres,Colorado Rockies,8.5,2.0,0,0
2025-09-11,776362,Seattle Mariners,Los Angeles Angels,7.5,13.0,0,1
2025-06-27,777341,Pittsburgh Pirates,New York Mets,8.0,10.0,0,1
2025-06-27,777343,Baltimore Orioles,Tampa Bay Rays,8.5,30.0,0,1
2025-06-27,777346,Cincinnati Reds,San Diego Padres,9.0,9.0,0,
2025-06-27,777349,Cleveland Guardians,St. Louis Cardinals,8.5,5.0,0,0
2025-06-27,777337,New York Yankees,Athletics,8.5,3.0,1,0
2025-06-27,777345,Boston Red Sox,Toronto Blue Jays,8.5,9.0,1,1
2025-06-27,777334,Detroit Tigers,Minnesota Twins,9.0,5.0,1,0
2025-06-27,777340,Texas Rangers,Seattle Mariners,7.0,13.0,0,1
2025-06-27,777342,Atlanta Braves,Philadelphia Phillies,9.5,13.0,1,1
2025-06-27,777338,Chicago White Sox,San Francisco Giants,9.0,4.0,1,0
2025-06-27,777336,Houston Astros,Chicago Cubs,8.0,11.0,0,1
2025-06-27,777335,Kansas City Royals,Los Angeles Dodgers,9.5,9.0,1,0
2025-06-27,777339,Milwaukee Brewers,Colorado Rockies,8.5,16.0,0,1
2025-06-27,777331,Los Angeles Angels,Washington Nationals,8.5,24.0,0,1
2025-06-27,777332,Arizona Diamondbacks,Miami Marlins,8.5,17.0,0,1
2025-05-18,777869,Texas Rangers,Houston Astros,8.0,7.0,1,0
2025-05-18,777873,Baltimore Orioles,Washington Nationals,9.5,14.0,1,1
2025-05-18,777880,Philadelphia Phillies,Pittsburgh Pirates,9.0,1.0,0,0
2025-05-18,777876,Boston Red Sox,Atlanta Braves,9.5,14.0,1,1
2025-05-18,777871,Toronto Blue Jays,Detroit Tigers,8.5,5.0,1,0
2025-05-18,777874,Cincinnati Reds,Cleveland Guardians,9.0,4.0,0,0
2025-05-18,777877,Miami Marlins,Tampa Bay Rays,9.0,6.0,0,0
2025-05-18,777864,Kansas City Royals,St. Louis Cardinals,8.0,3.0,0,0
2025-05-18,777872,Chicago Cubs,Chicago White Sox,7.5,8.0,1,1
2025-05-18,777865,Milwaukee Brewers,Minnesota Twins,7.5,7.0,1,0
2025-05-18,777870,Arizona Diamondbacks,Colorado Rockies,9.0,1.0,0,0
2025-05-18,777867,San Francisco Giants,Athletics,8.5,5.0,0,0
2025-05-18,777868,San Diego Padres,Seattle Mariners,7.5,7.0,1,0
2025-05-18,777866,Los Angeles Dodgers,Los Angeles Angels,9.0,10.0,1,1
2025-05-18,777878,New York Yankees,New York Mets,9.0,10.0,0,1
2025-09-16,777825,Washington Nationals,Atlanta Braves,8.5,9.0,1,1
2025-09-16,776307,Washington Nationals,Atlanta Braves,7.0,5.0,1,0
2025-09-16,776310,Boston Red Sox,Athletics,8.5,3.0,0,0
2025-09-16,776303,Detroit Tigers,Cleveland Guardians,8.0,12.0,1,1
2025-09-16,776308,Pittsburgh Pirates,Chicago Cubs,6.5,5.0,0,0
2025-09-16,776304,New York Mets,San Diego Padres,8.0,11.0,1,1
2025-09-16,776302,Kansas City Royals,Seattle Mariners,8.5,17.0,0,1
2025-09-16,776306,Chicago White Sox,Baltimore Orioles,8.0,15.0,0,1
2025-09-16,776305,Tampa Bay Rays,Toronto Blue Jays,8.0,11.0,1,1
2025-09-16,776298,Minnesota Twins,New York Yankees,9.0,19.0,1,1
2025-09-16,776295,Milwaukee Brewers,Los Angeles Angels,8.5,11.0,0,1
2025-09-16,776300,St. Louis Cardinals,Cincinnati Reds,8.0,3.0,0,0
2025-09-16,776301,Houston Astros,Texas Rangers,7.5,11.0,0,1
2025-09-16,776293,Colorado Rockies,Miami Marlins,10.0,11.0,0,1
2025-09-16,776294,Arizona Diamondbacks,San Francisco Giants,9.5,11.0,0,1
2025-09-16,776297,Los Angeles Dodgers,Philadelphia Phillies,7.5,15.0,1,1
2025-06-20,777436,Chicago Cubs,Seattle Mariners,10.0,13.0,0,1
2025-07-09,777172,Chicago White Sox,Toronto Blue Jays,8.0,3.0,0,0
2025-07-09,777163,San Francisco Giants,Philadelphia Phillies,8.0,13.0,0,1
2025-07-09,777175,Milwaukee Brewers,Los Angeles Dodgers,8.5,5.0,0,0
2025-07-09,777184,New York Yankees,Seattle Mariners,10.0,15.0,0,1
2025-07-09,777179,Boston Red Sox,Colorado Rockies,9.0,12.0,0,1
2025-07-09,777182,Detroit Tigers,Tampa Bay Rays,8.0,10.0,0,1
2025-07-09,777183,Cincinnati Reds,Miami Marlins,9.0,9.0,0,
2025-07-09,777177,Kansas City Royals,Pittsburgh Pirates,8.5,7.0,0,0
2025-07-09,777178,St. Louis Cardinals,Washington Nationals,8.0,10.0,1,1
2025-07-09,777173,Minnesota Twins,Chicago Cubs,9.5,6.0,1,0
2025-07-09,777174,Houston Astros,Cleveland Guardians,7.5,6.0,1,0
2025-07-09,777162,San Diego Padres,Arizona Diamondbacks,7.5,10.0,0,1
2025-07-09,777171,Los Angeles Angels,Texas Rangers,9.5,19.0,0,1
2025-07-09,777176,Athletics,Atlanta Braves,11.0,11.0,1,
2025-09-03,776477,Washington Nationals,Miami Marlins,9.0,15.0,0,1
2025-09-03,776468,Arizona Diamondbacks,Texas Rangers,9.0,2.0,0,0
2025-09-03,776478,Detroit Tigers,New York Mets,9.0,8.0,0,0
2025-09-03,776465,San Diego Padres,Baltimore Orioles,8.5,12.0,0,1
2025-09-03,776479,Pittsburgh Pirates,Los Angeles Dodgers,8.5,3.0,1,0
2025-09-03,776474,Boston Red Sox,Cleveland Guardians,8.5,9.0,1,1
2025-09-03,776475,Cincinnati Reds,Toronto Blue Jays,9.0,22.0,1,1
2025-09-03,776476,Tampa Bay Rays,Seattle Mariners,8.5,13.0,0,1
2025-09-03,776473,Chicago Cubs,Atlanta Braves,8.0,6.0,1,0
2025-09-03,776466,Kansas City Royals,Los Angeles Angels,9.0,7.0,0,0
2025-09-03,776471,Milwaukee Brewers,Philadelphia Phillies,9.0,9.0,0,
2025-09-03,776469,Minnesota Twins,Chicago White Sox,8.5,7.0,0,0
2025-09-03,776470,St. Louis Cardinals,Athletics,8.5,6.0,0,0
2025-09-03,776472,Houston Astros,New York Yankees,9.0,15.0,1,1
2025-09-03,776467,Colorado Rockies,San Francisco Giants,11.5,18.0,0,1
2025-09-04,776459,Milwaukee Brewers,Philadelphia Phillies,8.0,2.0,1,0
2025-09-04,776458,Tampa Bay Rays,Cleveland Guardians,8.5,6.0,0,0
2025-09-04,776461,Pittsburgh Pirates,Los Angeles Dodgers,7.0,8.0,0,1
2025-09-04,776463,Kansas City Royals,Los Angeles Angels,9.0,7.0,0,0
2025-09-04,776464,Houston Astros,New York Yankees,9.0,12.0,0,1
2025-09-04,776462,Minnesota Twins,Chicago White Sox,8.5,19.0,0,1
2025-06-01,777678,Texas Rangers,St. Louis Cardinals,7.5,9.0,0,1
2025-06-01,777692,Atlanta Braves,Boston Red Sox,8.0,4.0,1,0
2025-06-01,777685,Toronto Blue Jays,Athletics,8.0,12.0,1,1
2025-06-01,777684,Baltimore Orioles,Chicago White Sox,9.0,5.0,0,0
2025-06-01,777688,Philadelphia Phillies,Milwaukee Brewers,8.0,7.0,1,0
2025-06-01,777683,Cleveland Guardians,Los Angeles Angels,8.5,6.0,1,0
2025-06-01,777689,Miami Marlins,San Francisco Giants,8.0,6.0,0,0
2025-06-01,777686,New York Mets,Colorado Rockies,8.5,8.0,0,0
2025-06-01,777677,Kansas City Royals,Detroit Tigers,8.5,1.0,0,0
2025-06-01,777690,Houston Astros,Tampa Bay Rays,7.5,1.0,0,0
2025-06-01,777679,Arizona Diamondbacks,Washington Nationals,9.0,4.0,0,0
2025-06-01,777687,Chicago Cubs,Cincinnati Reds,7.0,10.0,1,1
2025-06-01,777680,Seattle Mariners,Minnesota Twins,7.5,3.0,0,0
2025-06-01,777681,San Diego Padres,Pittsburgh Pirates,8.5,10.0,1,1
2025-06-01,777682,Los Angeles Dodgers,New York Yankees,8.5,10.0,1,1
2025-06-06,777625,Tampa Bay Rays,Miami Marlins,8.5,7.0,0,0
2025-06-06,777621,Pittsburgh Pirates,Philadelphia Phillies,8.5,9.0,1,1
2025-06-06,777624,Washington Nationals,Texas Rangers,9.0,2.0,0,0
2025-06-06,777627,New York Yankees,Boston Red Sox,9.0,15.0,1,1
2025-06-06,777626,Detroit Tigers,Chicago Cubs,7.0,4.0,0,0
2025-06-06,777622,Cleveland Guardians,Houston Astros,8.0,6.0,1,0
2025-06-06,777618,Chicago White Sox,Kansas City Royals,8.0,9.0,0,1
2025-06-06,777615,Minnesota Twins,Toronto Blue Jays,8.5,10.0,0,1
2025-06-06,777620,St. Louis Cardinals,Los Angeles Dodgers,8.5,5.0,1,0
2025-06-06,777617,Milwaukee Brewers,San Diego Padres,8.5,2.0,0,0
2025-06-06,777616,Colorado Rockies,New York Mets,10.5,6.0,0,0
2025-06-06,777614,Los Angeles Angels,Seattle Mariners,9.0,9.0,1,
2025-06-06,777613,Athletics,Baltimore Orioles,10.0,9.0,0,0
2025-06-06,777619,San Francisco Giants,Atlanta Braves,7.5,9.0,0,1
2025-04-02,778477,Milwaukee Brewers,Kansas City Royals,7.5,5.0,0,0
2025-04-02,778479,Tampa Bay Rays,Pittsburgh Pirates,7.0,6.0,0,0
2025-04-02,778480,Cincinnati Reds,Texas Rangers,8.5,1.0,1,0
2025-04-02,778473,St. Louis Cardinals,Los Angeles Angels,8.5,17.0,1,1
2025-04-02,778474,Chicago White Sox,Minnesota Twins,7.0,7.0,1,
2025-04-02,778478,Toronto Blue Jays,Washington Nationals,8.5,6.0,1,0
2025-04-02,778476,San Diego Padres,Cleveland Guardians,7.5,7.0,1,0
2025-04-02,778471,Athletics,Chicago Cubs,8.5,12.0,0,1
2025-04-02,778469,Seattle Mariners,Detroit Tigers,6.5,5.0,0,0
2025-04-02,778475,Houston Astros,San Francisco Giants,7.5,9.0,1,1
2025-04-02,778481,Miami Marlins,New York Mets,8.5,11.0,0,1
2025-04-02,778483,Baltimore Orioles,Boston Red Sox,7.5,3.0,1,0
2025-04-02,778482,Philadelphia Phillies,Colorado Rockies,7.0,6.0,0,0
2025-04-02,778484,New York Yankees,Arizona Diamondbacks,8.0,7.0,1,0
2025-04-02,778472,Los Angeles Dodgers,Atlanta Braves,8.0,11.0,1,1
2025-04-05,778445,Detroit Tigers,Chicago White Sox,7.5,9.0,1,1
2025-04-05,778440,Minnesota Twins,Houston Astros,7.5,7.0,1,0
2025-04-05,778448,Philadelphia Phillies,Los Angeles Dodgers,8.5,4.0,1,0
2025-04-05,778450,Chicago Cubs,San Diego Padres,6.5,8.0,0,1
